	<n>	f
0	0.015720484626395664	3670000000.0
1	0.014058942910984936	3670200000.0
2	0.014537546533759873	3670400000.0
3	0.013691158659341276	3670600000.0
4	0.016181569559292137	3670800000.0
5	0.012057156050536198	3671000000.0
6	0.013946357495451657	3671200000.0
7	0.013967166873634048	3671400000.0
8	0.01588790283917392	3671600000.0
9	0.014215500700509804	3671800000.0
10	0.01645161985507118	3672000000.0
11	0.015967274748312464	3672200000.0
12	0.01290209822936733	3672400000.0
13	0.017854198861083942	3672600000.0
14	0.018736653014799796	3672800000.0
15	0.01417709897280276	3673000000.0
16	0.016176903386379345	3673200000.0
17	0.017652213207594303	3673400000.0
18	0.019966991898727113	3673600000.0
19	0.017993035329213484	3673800000.0
20	0.01566269149988967	3674000000.0
21	0.016686479690943817	3674200000.0
22	0.015841470394569495	3674400000.0
23	0.015521811321936555	3674600000.0
24	0.017122382436764044	3674800000.0
25	0.01414206725831912	3675000000.0
26	0.02053630408641371	3675200000.0
27	0.015056236467534371	3675400000.0
28	0.012878404084060756	3675600000.0
29	0.016265889295688108	3675800000.0
30	0.017387194324800605	3676000000.0
31	0.015112565005987611	3676200000.0
32	0.013441487105481077	3676400000.0
33	0.016305607687593343	3676600000.0
34	0.020032066092018585	3676800000.0
35	0.01705117892776266	3677000000.0
36	0.018688004228709195	3677200000.0
37	0.01742843630172399	3677400000.0
38	0.01822210914252539	3677600000.0
39	0.01621403059946417	3677800000.0
40	0.020538993827810662	3678000000.0
41	0.01577812908695102	3678200000.0
42	0.017763284556665142	3678400000.0
43	0.014989027130771044	3678600000.0
44	0.019961959382771673	3678800000.0
45	0.02196052596313738	3679000000.0
46	0.016201467843474877	3679200000.0
47	0.013471450088670147	3679400000.0
48	0.013677820097643173	3679600000.0
49	0.015942795806525044	3679800000.0
50	0.0171869513762797	3680000000.0
51	0.020311284404068576	3680200000.0
52	0.02089936753164215	3680400000.0
53	0.023366632143269467	3680600000.0
54	0.020183352060440564	3680800000.0
55	0.02121322672740614	3681000000.0
56	0.017661650344917443	3681200000.0
57	0.02318440227034856	3681400000.0
58	0.01802645536755636	3681600000.0
59	0.015337761027398183	3681800000.0
60	0.01875774478615317	3682000000.0
61	0.01880685841012269	3682200000.0
62	0.019694759550738506	3682400000.0
63	0.016321318469519282	3682600000.0
64	0.02066645831830631	3682800000.0
65	0.014901699613535302	3683000000.0
66	0.01713638932362575	3683200000.0
67	0.017433703377137212	3683400000.0
68	0.019383103239824433	3683600000.0
69	0.02156916235660189	3683800000.0
70	0.02061345260623155	3684000000.0
71	0.022247137551168958	3684200000.0
72	0.01861638493242721	3684400000.0
73	0.01885905963203244	3684600000.0
74	0.018206923129462885	3684800000.0
75	0.020728645066648742	3685000000.0
76	0.018171094670705244	3685200000.0
77	0.01670039615405262	3685400000.0
78	0.019103001289990238	3685600000.0
79	0.018377031159826477	3685800000.0
80	0.017500050283416564	3686000000.0
81	0.023426506835936292	3686200000.0
82	0.02064642993330398	3686400000.0
83	0.021116040541360213	3686600000.0
84	0.02155157412996643	3686800000.0
85	0.0170084974885769	3687000000.0
86	0.01761249608554104	3687200000.0
87	0.018927361649792807	3687400000.0
88	0.020426345197920096	3687600000.0
89	0.018065263155184346	3687800000.0
90	0.021940266403850238	3688000000.0
91	0.021790843710079406	3688200000.0
92	0.02177866670720563	3688400000.0
93	0.019012667351884328	3688600000.0
94	0.014638943301233663	3688800000.0
95	0.014492041435530754	3689000000.0
96	0.016964299473352845	3689200000.0
97	0.021627401595408116	3689400000.0
98	0.0159677943077147	3689600000.0
99	0.020288524218774508	3689800000.0
100	0.017902777634643163	3690000000.0
101	0.015778798125427634	3690200000.0
102	0.017019987438115204	3690400000.0
103	0.02106378633518644	3690600000.0
104	0.016509665181269218	3690800000.0
105	0.018008735431328766	3691000000.0
106	0.016731584515778393	3691200000.0
107	0.01943839754025003	3691400000.0
108	0.015957904186620388	3691600000.0
109	0.02114364508316502	3691800000.0
110	0.015700486068039678	3692000000.0
111	0.016524011459228823	3692200000.0
112	0.01634157894623741	3692400000.0
113	0.010901688091424623	3692600000.0
114	0.014128320735411082	3692800000.0
115	0.012962132748222801	3693000000.0
116	0.011086751586535833	3693200000.0
117	0.017290642526213873	3693400000.0
118	0.015665958636984407	3693600000.0
119	0.01785388285167011	3693800000.0
120	0.01818104521124424	3694000000.0
121	0.017792385490059827	3694200000.0
122	0.021866945374337036	3694400000.0
123	0.022441966051546084	3694600000.0
124	0.017129595311368276	3694800000.0
125	0.015812550573357304	3695000000.0
126	0.0158588347212282	3695200000.0
127	0.016778532902720213	3695400000.0
128	0.016397003325429874	3695600000.0
129	0.018055796791933476	3695800000.0
130	0.01840174371775114	3696000000.0
131	0.01673483293266247	3696200000.0
132	0.01752900866626196	3696400000.0
133	0.01792805465193141	3696600000.0
134	0.01596845017669358	3696800000.0
135	0.01476814740099527	3697000000.0
136	0.019330501592608476	3697200000.0
137	0.01876808513746516	3697400000.0
138	0.018062913433418572	3697600000.0
139	0.018516159321902124	3697800000.0
140	0.017371549244307668	3698000000.0
141	0.01837872735518555	3698200000.0
142	0.019118481741745193	3698400000.0
143	0.018114413881902897	3698600000.0
144	0.01880578635743375	3698800000.0
145	0.029027622433490104	3699000000.0
146	0.027391931000754596	3699200000.0
147	0.023854410129153115	3699400000.0
148	0.019789054212414458	3699600000.0
149	0.01659719378821723	3699800000.0
150	0.016389760937913035	3700000000.0
151	0.02408425201448683	3700200000.0
152	0.020479923774088304	3700400000.0
153	0.019663719431592338	3700600000.0
154	0.021459111836957225	3700800000.0
155	0.021123191264639116	3701000000.0
156	0.019622239267698502	3701200000.0
157	0.020189420229805417	3701400000.0
158	0.021326566870858127	3701600000.0
159	0.01776273013805376	3701800000.0
160	0.015515699449780405	3702000000.0
161	0.01981565898922005	3702200000.0
162	0.016607437385326128	3702400000.0
163	0.015364456396957361	3702600000.0
164	0.01695228034717837	3702800000.0
165	0.019848952353275485	3703000000.0
166	0.020891570295006656	3703200000.0
167	0.015803919336907404	3703400000.0
168	0.02276028256440147	3703600000.0
169	0.020717695400224164	3703800000.0
170	0.021302349668514492	3704000000.0
171	0.02071475086924326	3704200000.0
172	0.020425443887755097	3704400000.0
173	0.019771060847929244	3704600000.0
174	0.018616481249125485	3704800000.0
175	0.014677408015189491	3705000000.0
