	<n>	f
0	0.042448832978419476	3670000000.0
1	0.03992429943229861	3670200000.0
2	0.04062362337449649	3670400000.0
3	0.03886698969783907	3670600000.0
4	0.03952806895280553	3670800000.0
5	0.04324380285052739	3671000000.0
6	0.04464566639151899	3671200000.0
7	0.04164072655000263	3671400000.0
8	0.04288807491707782	3671600000.0
9	0.044128707221311916	3671800000.0
10	0.0435534051402106	3672000000.0
11	0.03938806686101554	3672200000.0
12	0.04674706994547714	3672400000.0
13	0.04405195960917311	3672600000.0
14	0.0433334396278729	3672800000.0
15	0.041698822718903704	3673000000.0
16	0.04139334284757096	3673200000.0
17	0.043706323186489766	3673400000.0
18	0.042824114790346854	3673600000.0
19	0.047025189001739985	3673800000.0
20	0.045625305382791845	3674000000.0
21	0.044093737407899965	3674200000.0
22	0.04394999227450929	3674400000.0
23	0.04537640582973303	3674600000.0
24	0.04431507950737266	3674800000.0
25	0.04277923552104764	3675000000.0
26	0.044596037594667216	3675200000.0
27	0.04103826278030242	3675400000.0
28	0.042337932580785	3675600000.0
29	0.04331091890495386	3675800000.0
30	0.0453133509290509	3676000000.0
31	0.04376011481959929	3676200000.0
32	0.04538089280896779	3676400000.0
33	0.04440405814875084	3676600000.0
34	0.04230635231393083	3676800000.0
35	0.05022000755685883	3677000000.0
36	0.047374242988339074	3677200000.0
37	0.04509077047576586	3677400000.0
38	0.044977013028720064	3677600000.0
39	0.04317042170339639	3677800000.0
40	0.04449821044024558	3678000000.0
41	0.04171562940309686	3678200000.0
42	0.044753866505011064	3678400000.0
43	0.045064961556508465	3678600000.0
44	0.04570673004506617	3678800000.0
45	0.04514440862423938	3679000000.0
46	0.0469199147372435	3679200000.0
47	0.04114518502658819	3679400000.0
48	0.0396021810851765	3679600000.0
49	0.044501899007713425	3679800000.0
50	0.04285665909825184	3680000000.0
51	0.045465578681591526	3680200000.0
52	0.04433173791278134	3680400000.0
53	0.040559900856099	3680600000.0
54	0.04523416499999429	3680800000.0
55	0.045954566791745165	3681000000.0
56	0.04791040784140579	3681200000.0
57	0.0492069026128234	3681400000.0
58	0.05427315719029379	3681600000.0
59	0.052320798619387744	3681800000.0
60	0.04795500529968258	3682000000.0
61	0.044959570734586056	3682200000.0
62	0.04296690935695318	3682400000.0
63	0.04752371630735208	3682600000.0
64	0.04228320295779495	3682800000.0
65	0.04155727619315728	3683000000.0
66	0.04279770050624394	3683200000.0
67	0.04210780729778445	3683400000.0
68	0.042444966289134425	3683600000.0
69	0.04523479634462638	3683800000.0
70	0.042278153169562946	3684000000.0
71	0.04126214751626121	3684200000.0
72	0.04093461031138097	3684400000.0
73	0.043455706453137295	3684600000.0
74	0.040815925701940196	3684800000.0
75	0.04716827378597868	3685000000.0
76	0.04315547261040298	3685200000.0
77	0.04270873547998347	3685400000.0
78	0.044586404834422076	3685600000.0
79	0.04550545622476381	3685800000.0
80	0.04450425714381638	3686000000.0
81	0.04430701490492833	3686200000.0
82	0.04702281172466192	3686400000.0
83	0.04747814192960893	3686600000.0
84	0.03962109194202105	3686800000.0
85	0.04443222828910418	3687000000.0
86	0.046274678710161325	3687200000.0
87	0.053686461354134504	3687400000.0
88	0.055864203369936284	3687600000.0
89	0.05755799196768852	3687800000.0
90	0.052931112691218515	3688000000.0
91	0.046956701153353576	3688200000.0
92	0.04393579825777944	3688400000.0
93	0.04605291242635466	3688600000.0
94	0.047157769668804125	3688800000.0
95	0.04543076967232173	3689000000.0
96	0.04829005940547967	3689200000.0
97	0.043949895260054564	3689400000.0
98	0.04338640183398339	3689600000.0
99	0.04491641769734069	3689800000.0
100	0.04126508234681762	3690000000.0
101	0.044016275203598056	3690200000.0
102	0.042958354237154356	3690400000.0
103	0.044376972340995496	3690600000.0
104	0.04346412460251376	3690800000.0
105	0.043804216680597745	3691000000.0
106	0.03959975305727264	3691200000.0
107	0.04633826059924162	3691400000.0
108	0.045602611529308	3691600000.0
109	0.0475821822833425	3691800000.0
110	0.04993335521588844	3692000000.0
111	0.05060727396479286	3692200000.0
112	0.04997101274321841	3692400000.0
113	0.05159569136911913	3692600000.0
114	0.04772888543137358	3692800000.0
115	0.04438579834591743	3693000000.0
116	0.048288484497727754	3693200000.0
117	0.04326168034607186	3693400000.0
118	0.04358294911187827	3693600000.0
119	0.04509453665230963	3693800000.0
120	0.0478605486743043	3694000000.0
121	0.044603485302339846	3694200000.0
122	0.043897012248251224	3694400000.0
123	0.04324627829609448	3694600000.0
124	0.04361429686463499	3694800000.0
125	0.042321230173919026	3695000000.0
126	0.0461495489360724	3695200000.0
127	0.04493573786901805	3695400000.0
128	0.039417421451819236	3695600000.0
129	0.04168858472498255	3695800000.0
130	0.04234757449847736	3696000000.0
131	0.039888496639437596	3696200000.0
132	0.04398894717018571	3696400000.0
133	0.04203785021471253	3696600000.0
134	0.044861267781554595	3696800000.0
135	0.043491993911233165	3697000000.0
136	0.04508331461836244	3697200000.0
137	0.045752110324368676	3697400000.0
138	0.0468307977816215	3697600000.0
139	0.04671499588779692	3697800000.0
140	0.04426721609772904	3698000000.0
