	<n>	f
0	0.03079767214686983	3670000000.0
1	0.02862107458559565	3670200000.0
2	0.03433426563318931	3670400000.0
3	0.032931705266228885	3670600000.0
4	0.03223607363189619	3670800000.0
5	0.030307531059534525	3671000000.0
6	0.029811385517195806	3671200000.0
7	0.02968470343775647	3671400000.0
8	0.029579479034378714	3671600000.0
9	0.026020328783612066	3671800000.0
10	0.034258827789078364	3672000000.0
11	0.03380283330514229	3672200000.0
12	0.03272012723370293	3672400000.0
13	0.029931574734123244	3672600000.0
14	0.026937517012983993	3672800000.0
15	0.030013299369060692	3673000000.0
16	0.03182333890845649	3673200000.0
17	0.02875469672199766	3673400000.0
18	0.0284790943986514	3673600000.0
19	0.03218360424788443	3673800000.0
20	0.028271694192112784	3674000000.0
21	0.0309740426279363	3674200000.0
22	0.02784818342413603	3674400000.0
23	0.027791136584759218	3674600000.0
24	0.021559067268966118	3674800000.0
25	0.02686197163659502	3675000000.0
26	0.030528015381611952	3675200000.0
27	0.022779129388566917	3675400000.0
28	0.028860022248519447	3675600000.0
29	0.03200664997079446	3675800000.0
30	0.02887174748657951	3676000000.0
31	0.027753702386838587	3676200000.0
32	0.032041749790346255	3676400000.0
33	0.025592697527169955	3676600000.0
34	0.02450491980186521	3676800000.0
35	0.029335592760680724	3677000000.0
36	0.028163034957865984	3677200000.0
37	0.02808460312617819	3677400000.0
38	0.022877318714943213	3677600000.0
39	0.025735980053200096	3677800000.0
40	0.027093023958790794	3678000000.0
41	0.022748899129978746	3678200000.0
42	0.026334307813479396	3678400000.0
43	0.01795343414854956	3678600000.0
44	0.02621086914687741	3678800000.0
45	0.01951582312082058	3679000000.0
46	0.024896836504436675	3679200000.0
47	0.021414580838309813	3679400000.0
48	0.027066416407262286	3679600000.0
49	0.02501136545891549	3679800000.0
50	0.025560798438823674	3680000000.0
51	0.02281166817474207	3680200000.0
52	0.02104510007115844	3680400000.0
53	0.026961729275755533	3680600000.0
54	0.024519061740374833	3680800000.0
55	0.0222608752589295	3681000000.0
56	0.024525305065029417	3681200000.0
57	0.027899692013538077	3681400000.0
58	0.02219319269224769	3681600000.0
59	0.026510509720746898	3681800000.0
60	0.01982783988263969	3682000000.0
61	0.02374104296906838	3682200000.0
62	0.021554171495607982	3682400000.0
63	0.0261355913555554	3682600000.0
64	0.027023579346213494	3682800000.0
65	0.024036658213690172	3683000000.0
66	0.027496830895919137	3683200000.0
67	0.02968757447175036	3683400000.0
68	0.024707333621132397	3683600000.0
69	0.03618767325243168	3683800000.0
70	0.02497453227829046	3684000000.0
71	0.02939592582159243	3684200000.0
