	<n>	f
0	0.03335124553256202	3670000000.0
1	0.03507321415633158	3670200000.0
2	0.036427212650739296	3670400000.0
3	0.03808246313079828	3670600000.0
4	0.042287066269755876	3670800000.0
5	0.0425642920600353	3671000000.0
6	0.04324602769788585	3671200000.0
7	0.05086186707718171	3671400000.0
8	0.045878830516395186	3671600000.0
9	0.04327907701501471	3671800000.0
10	0.04694726233712398	3672000000.0
11	0.0499424112791845	3672200000.0
12	0.04854158096467506	3672400000.0
13	0.045112531916755676	3672600000.0
14	0.04480432881146485	3672800000.0
15	0.04504885383298716	3673000000.0
16	0.051034912473036424	3673200000.0
17	0.04957377699460896	3673400000.0
18	0.0483608017197168	3673600000.0
19	0.05199818273155256	3673800000.0
20	0.05118915300917844	3674000000.0
21	0.05458294362114988	3674200000.0
22	0.05949386050616612	3674400000.0
23	0.058874069467981044	3674600000.0
24	0.062309379049340696	3674800000.0
25	0.06141851359177267	3675000000.0
26	0.061886807215654406	3675200000.0
27	0.06450504715599004	3675400000.0
28	0.06702531723273113	3675600000.0
29	0.06886426924909342	3675800000.0
30	0.07114567387023171	3676000000.0
31	0.07025646868906751	3676200000.0
32	0.07169505190932991	3676400000.0
33	0.07073595318038978	3676600000.0
34	0.06643881082991124	3676800000.0
35	0.0682167816381256	3677000000.0
36	0.06812570580351422	3677200000.0
37	0.07621850852470795	3677400000.0
38	0.07676210676765839	3677600000.0
39	0.0770008953935623	3677800000.0
40	0.07546310319195937	3678000000.0
41	0.08234284738769362	3678200000.0
42	0.08009578002674238	3678400000.0
43	0.08176819010504775	3678600000.0
44	0.08139177795712069	3678800000.0
45	0.08738033752232195	3679000000.0
46	0.0854382940849504	3679200000.0
47	0.09164495478358622	3679400000.0
48	0.09137807796076242	3679600000.0
49	0.09456672251985415	3679800000.0
50	0.09439947059961039	3680000000.0
51	0.09792888773930918	3680200000.0
52	0.09935580405985411	3680400000.0
53	0.10205195271701378	3680600000.0
54	0.10363078529173089	3680800000.0
55	0.09823974108813575	3681000000.0
56	0.10283995473030533	3681200000.0
57	0.10191543768579037	3681400000.0
58	0.0976916084663208	3681600000.0
59	0.10267974523568438	3681800000.0
60	0.09839152502715733	3682000000.0
61	0.09902229269725135	3682200000.0
62	0.09973995872819448	3682400000.0
63	0.09913954931383276	3682600000.0
64	0.1022346806240418	3682800000.0
65	0.1033370868709368	3683000000.0
66	0.09569248112663101	3683200000.0
67	0.10441815430145113	3683400000.0
68	0.10444750640426005	3683600000.0
69	0.1049452810281803	3683800000.0
70	0.10151913063206335	3684000000.0
71	0.10531914885127794	3684200000.0
72	0.10434260597814689	3684400000.0
73	0.10197445683678519	3684600000.0
74	0.09810422289119451	3684800000.0
75	0.10147743885333198	3685000000.0
76	0.10043602724436515	3685200000.0
77	0.10161627619266896	3685400000.0
78	0.10425763561262807	3685600000.0
79	0.10107709230517212	3685800000.0
80	0.10479471467087081	3686000000.0
81	0.10431048292445365	3686200000.0
82	0.10452390722856116	3686400000.0
83	0.10764426857721582	3686600000.0
84	0.10847040273308782	3686800000.0
85	0.10848721565313948	3687000000.0
86	0.11193826017370644	3687200000.0
87	0.11217767091768474	3687400000.0
88	0.1169845887702248	3687600000.0
89	0.1176091114799651	3687800000.0
90	0.12106867444671458	3688000000.0
91	0.12314647979256832	3688200000.0
92	0.12203584080770828	3688400000.0
93	0.11984049410172581	3688600000.0
94	0.1183344081992333	3688800000.0
95	0.11777680006950411	3689000000.0
96	0.11902727820355946	3689200000.0
97	0.12407951407186654	3689400000.0
98	0.1237437026629279	3689600000.0
99	0.1278985277960714	3689800000.0
100	0.13790230460593322	3690000000.0
101	0.12125995642376922	3690200000.0
102	0.11923095148865741	3690400000.0
103	0.118619923140276	3690600000.0
104	0.11698000672847755	3690800000.0
105	0.12463571026491702	3691000000.0
106	0.1306515984576057	3691200000.0
107	0.1275183035514982	3691400000.0
108	0.13267929227256214	3691600000.0
109	0.13805273495795753	3691800000.0
110	0.15020997192874125	3692000000.0
111	0.13040116804665705	3692200000.0
112	0.12506423099506617	3692400000.0
113	0.12126429128750753	3692600000.0
114	0.12204953467279453	3692800000.0
115	0.12719000411577405	3693000000.0
116	0.12835703066159765	3693200000.0
117	0.1268538838440449	3693400000.0
118	0.12964986398504297	3693600000.0
119	0.12887323107345053	3693800000.0
120	0.13119218982588082	3694000000.0
121	0.13659640740458598	3694200000.0
122	0.13514371526218846	3694400000.0
123	0.1373875308847407	3694600000.0
124	0.14254080298197142	3694800000.0
125	0.14137320885157245	3695000000.0
126	0.1363992454619222	3695200000.0
127	0.13568833253835086	3695400000.0
128	0.1362225402862422	3695600000.0
129	0.13209442334709973	3695800000.0
130	0.13582212382606476	3696000000.0
131	0.1333666792724508	3696200000.0
132	0.13442887875580797	3696400000.0
133	0.13467185721263011	3696600000.0
134	0.1410509445738899	3696800000.0
135	0.14159593047417918	3697000000.0
136	0.13806340157627572	3697200000.0
137	0.1414491683811374	3697400000.0
138	0.1383874054774681	3697600000.0
139	0.14161548917042194	3697800000.0
140	0.13954106372908293	3698000000.0
141	0.1455405580460825	3698200000.0
142	0.14599152690588174	3698400000.0
143	0.14572311443658606	3698600000.0
144	0.14692610540547602	3698800000.0
145	0.14892640225810694	3699000000.0
146	0.1455820831268756	3699200000.0
147	0.14510003289469836	3699400000.0
148	0.1422017323253655	3699600000.0
149	0.143374577396681	3699800000.0
150	0.14478010664797958	3700000000.0
151	0.1424058011876102	3700200000.0
152	0.1461676751036217	3700400000.0
153	0.14129123165753177	3700600000.0
154	0.14220220470883244	3700800000.0
155	0.14095141360233554	3701000000.0
156	0.14532631255355696	3701200000.0
157	0.14802677262011962	3701400000.0
158	0.15454737587238762	3701600000.0
159	0.15851153748204638	3701800000.0
160	0.1563432890593939	3702000000.0
161	0.14735902630914147	3702200000.0
162	0.1451062277324518	3702400000.0
163	0.14230071870952365	3702600000.0
164	0.1367792500220088	3702800000.0
165	0.13206075469020034	3703000000.0
166	0.1317641836275295	3703200000.0
167	0.12836105005238965	3703400000.0
168	0.12994453385508084	3703600000.0
169	0.12570485135244724	3703800000.0
170	0.13056378810469665	3704000000.0
171	0.1317311540369459	3704200000.0
172	0.1282852145271728	3704400000.0
173	0.13421679261939093	3704600000.0
174	0.1306825262161496	3704800000.0
175	0.13409374656655265	3705000000.0
176	0.1351528070212374	3705200000.0
177	0.13510909642110597	3705400000.0
178	0.13756519999587324	3705600000.0
179	0.14321676414891596	3705800000.0
180	0.14594969703383512	3706000000.0
181	0.14408420720856593	3706200000.0
182	0.1412861624020855	3706400000.0
183	0.14313826523103623	3706600000.0
184	0.1416462841659664	3706800000.0
185	0.13614139907082173	3707000000.0
186	0.1267515059483758	3707200000.0
187	0.12174325005233921	3707400000.0
188	0.12154504462654937	3707600000.0
189	0.12250290795536387	3707800000.0
190	0.13353021481480393	3708000000.0
191	0.13210220862294778	3708200000.0
192	0.12505603098717583	3708400000.0
193	0.12475064070229014	3708600000.0
194	0.12381036779808212	3708800000.0
195	0.1236864244476201	3709000000.0
196	0.11974950543741263	3709200000.0
197	0.12528103991660064	3709400000.0
198	0.12801228623910427	3709600000.0
199	0.12539421757177335	3709800000.0
200	0.12827463832671127	3710000000.0
201	0.12399118555792646	3710200000.0
202	0.12192287393681933	3710400000.0
203	0.12160210328538125	3710600000.0
204	0.11937710016291386	3710800000.0
205	0.1202639387989695	3711000000.0
206	0.12664415371374715	3711200000.0
207	0.12768392543583157	3711400000.0
208	0.12512780018662586	3711600000.0
209	0.1250128806238216	3711800000.0
210	0.12088215126598746	3712000000.0
211	0.12375299412312625	3712200000.0
212	0.11470033190369668	3712400000.0
213	0.11478764262102134	3712600000.0
214	0.11246342498544071	3712800000.0
215	0.11253479114107943	3713000000.0
216	0.11463753146763253	3713200000.0
217	0.11485413321994534	3713400000.0
218	0.10961242261818062	3713600000.0
219	0.11277696588505821	3713800000.0
220	0.1142661241705393	3714000000.0
221	0.11982523530116727	3714200000.0
222	0.1163790505851381	3714400000.0
223	0.10937411669356693	3714600000.0
224	0.10550780177918354	3714800000.0
225	0.10714103579383746	3715000000.0
226	0.10719370961946996	3715200000.0
227	0.09944560876890908	3715400000.0
228	0.10285868129158796	3715600000.0
229	0.11289176705115923	3715800000.0
230	0.11214614982349098	3716000000.0
231	0.11791055078602757	3716200000.0
232	0.12000461944317642	3716400000.0
233	0.12940266476057044	3716600000.0
234	0.1509362412143703	3716800000.0
235	0.1281897447343456	3717000000.0
236	0.12738697503594515	3717200000.0
237	0.124724443122065	3717400000.0
238	0.12752287078308272	3717600000.0
239	0.13993225756126557	3717800000.0
240	0.14822340295043288	3718000000.0
241	0.17205860840606355	3718200000.0
242	0.18722533445218673	3718400000.0
243	0.17879885868719878	3718600000.0
244	0.19126463854510378	3718800000.0
245	0.20887202797117835	3719000000.0
246	0.22110533686017303	3719200000.0
247	0.18060085960295502	3719400000.0
248	0.16174125622154215	3719600000.0
249	0.14148407427310594	3719800000.0
250	0.13181647498373694	3720000000.0
251	0.12168376242888701	3720200000.0
252	0.12731090593304434	3720400000.0
253	0.12623327966336678	3720600000.0
254	0.11575107944779925	3720800000.0
255	0.10064546735309553	3721000000.0
256	0.10190559338476625	3721200000.0
257	0.1023516712706444	3721400000.0
258	0.10497290053483528	3721600000.0
259	0.11169538888136975	3721800000.0
260	0.11544477407274943	3722000000.0
261	0.11554519413391548	3722200000.0
262	0.12153972517762467	3722400000.0
263	0.12102060543382706	3722600000.0
264	0.11361800155108097	3722800000.0
265	0.11370471757685438	3723000000.0
266	0.11039299811822503	3723200000.0
267	0.11183303183421998	3723400000.0
268	0.11505094950022808	3723600000.0
269	0.12483063858612702	3723800000.0
270	0.124077452156026	3724000000.0
271	0.11878759875546939	3724200000.0
272	0.11786865074434896	3724400000.0
273	0.11759260442402229	3724600000.0
274	0.12372722520037428	3724800000.0
275	0.13014504992617978	3725000000.0
276	0.1375917245140341	3725200000.0
277	0.14528024590455826	3725400000.0
278	0.15400036617105534	3725600000.0
279	0.15953299152243008	3725800000.0
280	0.16460429335819202	3726000000.0
281	0.173382979465188	3726200000.0
282	0.17584617369883335	3726400000.0
283	0.1758048861007304	3726600000.0
284	0.1776748786285777	3726800000.0
285	0.17654407209587805	3727000000.0
286	0.1762162763965239	3727200000.0
287	0.174378360403539	3727400000.0
288	0.18031752978906018	3727600000.0
289	0.17737634272043848	3727800000.0
290	0.17278690487117793	3728000000.0
291	0.17577516145052494	3728200000.0
292	0.17657028230717622	3728400000.0
293	0.1780039229754314	3728600000.0
294	0.18243875899535145	3728800000.0
295	0.1888258847683831	3729000000.0
296	0.19212416248529357	3729200000.0
297	0.2065329759747019	3729400000.0
298	0.22355141901019754	3729600000.0
299	0.23311241277691136	3729800000.0
300	0.23337000826885143	3730000000.0
301	0.22675380471834716	3730200000.0
302	0.22532904276610335	3730400000.0
303	0.22727831617018018	3730600000.0
304	0.23350250790694566	3730800000.0
305	0.2393988432353718	3731000000.0
306	0.2448758621522899	3731200000.0
307	0.24918856143782764	3731400000.0
308	0.25311224124823833	3731600000.0
309	0.2555344751004877	3731800000.0
310	0.25345287814665235	3732000000.0
311	0.2495198011792636	3732200000.0
312	0.24832550012400786	3732400000.0
313	0.24929607408005836	3732600000.0
314	0.2559022941294504	3732800000.0
315	0.2566966849672611	3733000000.0
316	0.2636166899470702	3733200000.0
317	0.271392141552132	3733400000.0
318	0.26997894109757	3733600000.0
319	0.2722513235421555	3733800000.0
320	0.28398931023177704	3734000000.0
321	0.28460096762664827	3734200000.0
322	0.28437806243068364	3734400000.0
323	0.2738510199265917	3734600000.0
324	0.27822634373919647	3734800000.0
325	0.2746653551129408	3735000000.0
326	0.2853002534543065	3735200000.0
327	0.2871739982044018	3735400000.0
328	0.2883832751759238	3735600000.0
329	0.2870719022273373	3735800000.0
330	0.30228975564663413	3736000000.0
331	0.3120524397385814	3736200000.0
332	0.316377604808675	3736400000.0
333	0.31013272953970544	3736600000.0
334	0.30208903392904934	3736800000.0
335	0.29502365458116203	3737000000.0
336	0.30075552704935643	3737200000.0
337	0.3077543419826475	3737400000.0
338	0.31241126442985295	3737600000.0
339	0.31710081189840456	3737800000.0
340	0.31225747930596554	3738000000.0
341	0.31944431265923673	3738200000.0
342	0.31970084662474835	3738400000.0
343	0.32402160637091865	3738600000.0
344	0.3212145838866904	3738800000.0
345	0.331464221687418	3739000000.0
346	0.3358909130179403	3739200000.0
347	0.34255101486394085	3739400000.0
348	0.3292966070712001	3739600000.0
349	0.3244275048564258	3739800000.0
350	0.3215613451386425	3740000000.0
351	0.3210507698972804	3740200000.0
352	0.31484313433418315	3740400000.0
353	0.3207261200925929	3740600000.0
354	0.3196844073890556	3740800000.0
355	0.31903725709258396	3741000000.0
356	0.3153858411140258	3741200000.0
357	0.31201202310996873	3741400000.0
358	0.31779694786804236	3741600000.0
359	0.31463463436713707	3741800000.0
360	0.3156893282073768	3742000000.0
361	0.3159395804735375	3742200000.0
362	0.3101345918975235	3742400000.0
363	0.3068481566944112	3742600000.0
364	0.3015784489739492	3742800000.0
365	0.2948244950642218	3743000000.0
366	0.2902539743570037	3743200000.0
367	0.29682864956865684	3743400000.0
368	0.29858503013523224	3743600000.0
369	0.29750669961368403	3743800000.0
370	0.2835628519468567	3744000000.0
371	0.2835709064761781	3744200000.0
372	0.28314332097028766	3744400000.0
373	0.27136472700423847	3744600000.0
374	0.270762332458638	3744800000.0
375	0.26449353376003076	3745000000.0
376	0.2603932843177117	3745200000.0
377	0.26161637815356714	3745400000.0
378	0.26471501431539773	3745600000.0
379	0.2808112529397576	3745800000.0
380	0.2664996711162077	3746000000.0
381	0.24789678073232563	3746200000.0
382	0.24954366381110252	3746400000.0
383	0.26639433372830174	3746600000.0
384	0.2388024721229	3746800000.0
385	0.22379559182107037	3747000000.0
386	0.21421114159478355	3747200000.0
387	0.21847479436732578	3747400000.0
388	0.21998286768418635	3747600000.0
389	0.21687014817050457	3747800000.0
390	0.21473878598733845	3748000000.0
391	0.21845872993815302	3748200000.0
392	0.22459576803640507	3748400000.0
393	0.21468516297122878	3748600000.0
394	0.2093494860009413	3748800000.0
395	0.205693793896939	3749000000.0
396	0.20388456414266956	3749200000.0
397	0.2059474233529573	3749400000.0
398	0.21218091437355138	3749600000.0
399	0.20800714535040774	3749800000.0
400	0.20691239677596254	3750000000.0
