	<n>	f
0	-0.005391016444103442	3670000000.0
1	-0.007064129855567365	3670200000.0
2	-0.013428708997590296	3670400000.0
3	-0.013632927107657025	3670600000.0
4	-0.014085842605096507	3670800000.0
5	-0.013168430337907431	3671000000.0
6	-0.00933954788844115	3671200000.0
7	-0.013467694052639607	3671400000.0
8	-0.0032560812028535	3671600000.0
9	-0.008311988445012047	3671800000.0
10	-0.007109845631854954	3672000000.0
11	-0.014184954233095154	3672200000.0
12	-0.007773815373690191	3672400000.0
13	-0.005626473422632243	3672600000.0
14	-0.006477404138909554	3672800000.0
15	-0.010260135431755815	3673000000.0
16	-0.011982924220117262	3673200000.0
17	-0.01411431185192644	3673400000.0
18	-0.009717209375763505	3673600000.0
19	-0.00741780453986037	3673800000.0
20	-0.008643982656847392	3674000000.0
21	-0.012943108379638043	3674200000.0
22	-0.00847500712055982	3674400000.0
23	-0.015725170316002082	3674600000.0
24	-0.004223192322960074	3674800000.0
25	-0.008534837686139765	3675000000.0
26	-0.007925976664278092	3675200000.0
27	-0.007550882639241293	3675400000.0
28	-0.012729306566380515	3675600000.0
29	-0.005018569610545157	3675800000.0
30	-0.0005845222505100029	3676000000.0
31	-0.0011558662907009143	3676200000.0
32	-0.0015575695109789388	3676400000.0
33	-0.006795715675504064	3676600000.0
34	-0.007761098994075135	3676800000.0
35	-0.004927088068956038	3677000000.0
36	-0.0045495576892411365	3677200000.0
37	-0.005811460455033998	3677400000.0
38	-0.006896577227312664	3677600000.0
39	-0.005972539816742857	3677800000.0
40	-0.01104733195742092	3678000000.0
41	-0.010860406015661307	3678200000.0
42	-0.010431137990909792	3678400000.0
43	-0.009831156958376091	3678600000.0
44	-0.01173146316671396	3678800000.0
45	-0.009453188785806477	3679000000.0
46	-0.010585937549255568	3679200000.0
47	-0.013177224442434054	3679400000.0
48	-0.012149965573261978	3679600000.0
49	-0.01672329312361208	3679800000.0
50	-0.007865066284948348	3680000000.0
51	-0.01387451117826151	3680200000.0
52	-0.013144110112046466	3680400000.0
53	-0.014299442577011498	3680600000.0
54	-0.009848035624334714	3680800000.0
55	-0.006197763622414362	3681000000.0
56	-0.0014762800923238464	3681200000.0
57	-0.0029941356178159032	3681400000.0
58	-0.005399728351651408	3681600000.0
59	-0.005363921830322084	3681800000.0
60	-0.010772533294825658	3682000000.0
61	-0.004964931844214647	3682200000.0
62	-0.008552264047061523	3682400000.0
63	-0.006078784323615637	3682600000.0
64	-0.009690532884264219	3682800000.0
65	-0.00220233912338342	3683000000.0
66	-0.00743283612199809	3683200000.0
67	-0.0020005858180630154	3683400000.0
68	-0.006596047465217822	3683600000.0
69	-0.00038701212079399183	3683800000.0
70	0.001046977406021393	3684000000.0
71	-0.002535628015316013	3684200000.0
72	-0.00570635007649239	3684400000.0
73	0.003962240749899245	3684600000.0
74	0.002772764198851812	3684800000.0
75	0.021270051757122006	3685000000.0
76	0.0292433948672903	3685200000.0
77	0.035879037333833776	3685400000.0
78	0.02349057411993364	3685600000.0
79	0.010178204026919511	3685800000.0
80	0.009033008782924169	3686000000.0
81	0.005950814778093103	3686200000.0
82	0.009379002661223943	3686400000.0
83	0.01060097714621506	3686600000.0
84	0.004457044050153265	3686800000.0
85	0.006715773374469208	3687000000.0
86	-0.000605882109559811	3687200000.0
87	0.005393602235945109	3687400000.0
88	-0.0027631627827892926	3687600000.0
89	-0.002251615542788896	3687800000.0
90	0.0017459007446685648	3688000000.0
91	0.00012580113885283874	3688200000.0
92	-0.00784144604809992	3688400000.0
93	-0.002594887565955973	3688600000.0
94	-0.0005698369528268641	3688800000.0
95	-0.004482089300448729	3689000000.0
96	-0.0035301853657603746	3689200000.0
97	0.0014288698904049617	3689400000.0
98	0.008170934463346087	3689600000.0
99	0.01586529043278519	3689800000.0
100	0.02530150529518822	3690000000.0
101	0.033360434461319595	3690200000.0
102	0.035840127307160595	3690400000.0
103	0.023351298731555604	3690600000.0
104	0.005438513785023049	3690800000.0
105	0.008209609486935056	3691000000.0
106	0.004090539357833793	3691200000.0
107	0.001562888993022811	3691400000.0
108	-0.0011688389360442009	3691600000.0
109	0.00023529427900381082	3691800000.0
110	-0.010370119911731934	3692000000.0
111	-0.003985671229139481	3692200000.0
112	-0.010601375714793002	3692400000.0
113	-0.011423370801912861	3692600000.0
114	-0.007924404963827394	3692800000.0
115	-0.008424851103631736	3693000000.0
116	-0.012325405800792952	3693200000.0
117	-0.010712651657392411	3693400000.0
118	-0.012688932683974042	3693600000.0
119	-0.004484225448280169	3693800000.0
120	-0.005203164479065795	3694000000.0
121	-0.010923849483647408	3694200000.0
122	-0.01215590806951058	3694400000.0
123	-0.007615372334045165	3694600000.0
124	-0.011118080315564164	3694800000.0
125	-0.011837743337622575	3695000000.0
126	-0.01066833489516374	3695200000.0
127	-0.003720697237972085	3695400000.0
128	-0.008598643098421581	3695600000.0
129	-0.006753981885562082	3695800000.0
130	-0.004241657143169907	3696000000.0
131	0.0005822908727818683	3696200000.0
132	0.003842214644454094	3696400000.0
133	-0.003095333730267383	3696600000.0
134	-0.01185969781481951	3696800000.0
135	-0.013512479399569448	3697000000.0
136	-0.0061969871517325885	3697200000.0
137	-0.009469636326758627	3697400000.0
138	-0.005755574675669538	3697600000.0
139	-0.01044166578400198	3697800000.0
140	-0.012234922810920016	3698000000.0
141	-0.005011454136756485	3698200000.0
142	6.982479301460476e-05	3698400000.0
143	-0.01197923126442326	3698600000.0
144	0.003566123255885902	3698800000.0
145	-0.001692128940622246	3699000000.0
146	0.006556256935953697	3699200000.0
