	<n>	f
0	0.07530591653081717	3670000000.0
1	0.07440076944220762	3670200000.0
2	0.07244118000092424	3670400000.0
3	0.07619282582345854	3670600000.0
4	0.071996637333701	3670800000.0
5	0.07710480792377368	3671000000.0
6	0.07451861720631892	3671200000.0
7	0.07479002020470454	3671400000.0
8	0.07833251483610057	3671600000.0
9	0.07914214095780357	3671800000.0
10	0.07562076326363008	3672000000.0
11	0.07742938065313835	3672200000.0
12	0.0696639452189493	3672400000.0
13	0.07528418237673273	3672600000.0
14	0.07701399307018346	3672800000.0
15	0.0770638366634629	3673000000.0
16	0.08523811547975325	3673200000.0
17	0.09041992338543131	3673400000.0
18	0.09370473981955961	3673600000.0
19	0.08953787265152162	3673800000.0
20	0.0960793404584917	3674000000.0
21	0.09709350942247243	3674200000.0
22	0.0947454235708967	3674400000.0
23	0.09152044182747955	3674600000.0
24	0.09176615117821534	3674800000.0
25	0.09147295641236927	3675000000.0
26	0.08751239453154988	3675200000.0
27	0.0844941737912297	3675400000.0
28	0.08569962520704562	3675600000.0
29	0.08494979266560523	3675800000.0
30	0.089916215207522	3676000000.0
31	0.08885019103516427	3676200000.0
32	0.09487033256922718	3676400000.0
33	0.09107435299771617	3676600000.0
34	0.09445415344832257	3676800000.0
35	0.09718921010391983	3677000000.0
36	0.10378317516023444	3677200000.0
37	0.10780607490213126	3677400000.0
38	0.10835818607495924	3677600000.0
39	0.11239864304190961	3677800000.0
40	0.11027339495578668	3678000000.0
41	0.10927665836779935	3678200000.0
42	0.10582172090761821	3678400000.0
43	0.10701693341621614	3678600000.0
44	0.11502001603483891	3678800000.0
45	0.122494132778705	3679000000.0
46	0.14335427557467806	3679200000.0
47	0.13964869921620318	3679400000.0
48	0.13357626620967153	3679600000.0
49	0.12909560419085267	3679800000.0
50	0.13606670271080376	3680000000.0
51	0.13723559147571227	3680200000.0
52	0.133357638161246	3680400000.0
53	0.13585660862253235	3680600000.0
54	0.13730286166070738	3680800000.0
55	0.1316019353167425	3681000000.0
56	0.13674542721069388	3681200000.0
57	0.1313857003245515	3681400000.0
58	0.1317414721107798	3681600000.0
59	0.13875659954712397	3681800000.0
60	0.1418807855388738	3682000000.0
61	0.14009547955366317	3682200000.0
62	0.14095525819612514	3682400000.0
63	0.14324675188368183	3682600000.0
64	0.1439337657963768	3682800000.0
65	0.15151499644663352	3683000000.0
66	0.15307852855680548	3683200000.0
67	0.15937085300025675	3683400000.0
68	0.16359612376827254	3683600000.0
69	0.16870792778194005	3683800000.0
70	0.17194376268881412	3684000000.0
71	0.17216245043207432	3684200000.0
72	0.16822238999284667	3684400000.0
73	0.167382086598958	3684600000.0
74	0.16800207087184352	3684800000.0
75	0.17052893278151895	3685000000.0
76	0.1672607205480802	3685200000.0
77	0.16235118616460192	3685400000.0
78	0.16327532497580233	3685600000.0
79	0.1659168629144502	3685800000.0
80	0.16267957738989772	3686000000.0
81	0.16535900130314332	3686200000.0
82	0.17392664406071542	3686400000.0
83	0.18463574074910977	3686600000.0
84	0.17772114358998384	3686800000.0
85	0.17847285486567716	3687000000.0
86	0.1724190027095391	3687200000.0
87	0.1751995008545035	3687400000.0
88	0.17535191203343148	3687600000.0
89	0.17167925064829492	3687800000.0
90	0.17522940483067068	3688000000.0
91	0.16842514812240097	3688200000.0
92	0.17317239435731177	3688400000.0
93	0.16428054311096205	3688600000.0
94	0.16250039847227976	3688800000.0
95	0.15601103446400133	3689000000.0
96	0.1497026270523945	3689200000.0
97	0.15607696955990283	3689400000.0
98	0.16057127251540101	3689600000.0
99	0.1608193834513318	3689800000.0
100	0.16384423131562878	3690000000.0
101	0.1681477980297405	3690200000.0
102	0.167110502070515	3690400000.0
103	0.16318190030302282	3690600000.0
104	0.16113496815766062	3690800000.0
105	0.15237020962372141	3691000000.0
106	0.16013092566716494	3691200000.0
107	0.1616562010249577	3691400000.0
108	0.16086119330960957	3691600000.0
109	0.17380828779857505	3691800000.0
110	0.15790564817296454	3692000000.0
111	0.15668356065435846	3692200000.0
112	0.16469110778479604	3692400000.0
113	0.18884760777835674	3692600000.0
114	0.2149795912539545	3692800000.0
115	0.25265341915282935	3693000000.0
116	0.19943839445719183	3693200000.0
117	0.18596294814650471	3693400000.0
118	0.1744233231040327	3693600000.0
119	0.17773849994038937	3693800000.0
120	0.17567598490902764	3694000000.0
121	0.18276291558703364	3694200000.0
122	0.17890241828921058	3694400000.0
123	0.18774328925622316	3694600000.0
124	0.19912194999658808	3694800000.0
125	0.22665526669595332	3695000000.0
126	0.2264216682080765	3695200000.0
127	0.2053201415791753	3695400000.0
128	0.20559490996839894	3695600000.0
129	0.20627464680889482	3695800000.0
130	0.20486431511355152	3696000000.0
131	0.20468716576498483	3696200000.0
132	0.20209589527700536	3696400000.0
133	0.2009318903643362	3696600000.0
134	0.19772659992708527	3696800000.0
135	0.20241785308825616	3697000000.0
136	0.2056446005572159	3697200000.0
137	0.2078992844377574	3697400000.0
138	0.20576901518390822	3697600000.0
139	0.2064269747777078	3697800000.0
140	0.21806721187417677	3698000000.0
141	0.22758514161238974	3698200000.0
142	0.22092621896120643	3698400000.0
143	0.22740405547004697	3698600000.0
144	0.23506903228131276	3698800000.0
145	0.24253143413483952	3699000000.0
146	0.2447099727820063	3699200000.0
147	0.23567559895050663	3699400000.0
148	0.23335371520288906	3699600000.0
149	0.23408456012537582	3699800000.0
150	0.23108963109400618	3700000000.0
151	0.23156519969900488	3700200000.0
152	0.22356114338350028	3700400000.0
153	0.2238014744453682	3700600000.0
154	0.22085321567796945	3700800000.0
155	0.21514524020872364	3701000000.0
156	0.2067404779474281	3701200000.0
157	0.21738314776699896	3701400000.0
158	0.2158699965290899	3701600000.0
159	0.21764346665084797	3701800000.0
160	0.22402356703375467	3702000000.0
161	0.23655373666133306	3702200000.0
162	0.23652873112944356	3702400000.0
163	0.2496588108023584	3702600000.0
164	0.25588075794027504	3702800000.0
165	0.2648905948222788	3703000000.0
166	0.2608875690511452	3703200000.0
167	0.2665382094682266	3703400000.0
168	0.2553507205030394	3703600000.0
169	0.24831226629782802	3703800000.0
170	0.24949975113925413	3704000000.0
171	0.25464820469550625	3704200000.0
172	0.2576989333590424	3704400000.0
173	0.24465715822189998	3704600000.0
174	0.24750552949139382	3704800000.0
175	0.24292033972770846	3705000000.0
176	0.23617767724282068	3705200000.0
177	0.23495653646887268	3705400000.0
178	0.23718220933998307	3705600000.0
179	0.23179060757123895	3705800000.0
180	0.223973384960692	3706000000.0
181	0.23022844583742494	3706200000.0
182	0.23526294385622104	3706400000.0
183	0.23990484619556282	3706600000.0
184	0.24504246228570487	3706800000.0
185	0.2518014716019526	3707000000.0
186	0.2524101906072828	3707200000.0
187	0.2574051754558081	3707400000.0
188	0.26414727669405147	3707600000.0
189	0.2727916093953067	3707800000.0
190	0.273091746968161	3708000000.0
191	0.25570842486534695	3708200000.0
192	0.25235262469086195	3708400000.0
193	0.25442574151065234	3708600000.0
194	0.2612348066041833	3708800000.0
195	0.27198613700066054	3709000000.0
196	0.2638973154740745	3709200000.0
197	0.26212185479700434	3709400000.0
198	0.2568370437055731	3709600000.0
199	0.24237633978363898	3709800000.0
200	0.24264816525326258	3710000000.0
201	0.23123019000087927	3710200000.0
202	0.2372597034565098	3710400000.0
203	0.2544077379781919	3710600000.0
204	0.25235724623940375	3710800000.0
205	0.2383079589351252	3711000000.0
206	0.23432501340224923	3711200000.0
207	0.23964813435962576	3711400000.0
208	0.2388347558579969	3711600000.0
209	0.23747793270432097	3711800000.0
210	0.23295732167761127	3712000000.0
211	0.23545244709593596	3712200000.0
212	0.2305580696189733	3712400000.0
213	0.24101194836902215	3712600000.0
214	0.25183953924988967	3712800000.0
215	0.25559214197983077	3713000000.0
216	0.24872191049538492	3713200000.0
217	0.23799228449361096	3713400000.0
218	0.23363522822004598	3713600000.0
219	0.22458489005697307	3713800000.0
220	0.21819782416848385	3714000000.0
221	0.2252473017587863	3714200000.0
222	0.2323167960022394	3714400000.0
223	0.21847149049834202	3714600000.0
224	0.20633473004949582	3714800000.0
225	0.2146767577185642	3715000000.0
226	0.22739058524818834	3715200000.0
227	0.24834833021310146	3715400000.0
228	0.2620733312674112	3715600000.0
229	0.2441925942112596	3715800000.0
230	0.21743675558121967	3716000000.0
231	0.19611172329155532	3716200000.0
232	0.19729719112411662	3716400000.0
233	0.194333100649064	3716600000.0
234	0.1806340773024626	3716800000.0
235	0.17863383532359767	3717000000.0
236	0.17853415636648273	3717200000.0
237	0.17810840388011892	3717400000.0
238	0.18177724595053468	3717600000.0
239	0.1909050634008993	3717800000.0
240	0.20926407064116875	3718000000.0
241	0.21770088219144318	3718200000.0
242	0.22162754766653023	3718400000.0
243	0.2603990644335915	3718600000.0
244	0.2439409705369701	3718800000.0
245	0.23720677853854555	3719000000.0
246	0.23788979976015687	3719200000.0
247	0.23520389866775346	3719400000.0
248	0.2543789594892368	3719600000.0
249	0.2670444403164657	3719800000.0
250	0.3173566306506186	3720000000.0
251	0.3529777210369602	3720200000.0
252	0.3769873889644479	3720400000.0
253	0.3131265543967292	3720600000.0
254	0.27061031012143744	3720800000.0
255	0.2595399668567046	3721000000.0
256	0.2685865623348449	3721200000.0
257	0.2804265072250483	3721400000.0
258	0.2865921618162574	3721600000.0
259	0.3236688228593449	3721800000.0
260	0.40676667369292413	3722000000.0
261	0.4285450738523978	3722200000.0
262	0.37586592207460123	3722400000.0
263	0.32838631882856634	3722600000.0
264	0.3073956806018948	3722800000.0
265	0.2616714136270219	3723000000.0
