	<n>	f
0	0.020585211767977007	3670000000.0
1	0.02196666197495507	3670200000.0
2	0.018300313712626807	3670400000.0
3	0.021642044609476645	3670600000.0
4	0.015593647562615215	3670800000.0
5	0.0156582507604359	3671000000.0
6	0.01376397782209504	3671200000.0
7	0.015187301649197	3671400000.0
8	0.006513838677697938	3671600000.0
9	0.01234932221400767	3671800000.0
10	0.015970669151829552	3672000000.0
11	0.012174439860538466	3672200000.0
12	0.013711528519981833	3672400000.0
13	0.015851753447618785	3672600000.0
14	0.02095792948630347	3672800000.0
15	0.02216864167931128	3673000000.0
16	0.024456665981198646	3673200000.0
17	0.02962062759188775	3673400000.0
18	0.029946222066472628	3673600000.0
19	0.028737503184141314	3673800000.0
20	0.043980039502830824	3674000000.0
21	0.04750994556382942	3674200000.0
22	0.06016208828445017	3674400000.0
23	0.04830246231993606	3674600000.0
24	0.03315974341181205	3674800000.0
25	0.03212745514325936	3675000000.0
26	0.03424895283684554	3675200000.0
27	0.03219587169249083	3675400000.0
28	0.03567421216660394	3675600000.0
29	0.03196334156207312	3675800000.0
30	0.03030323127165413	3676000000.0
31	0.02899878315962109	3676200000.0
32	0.031708288121085094	3676400000.0
33	0.02319777919307832	3676600000.0
34	0.02666574622605338	3676800000.0
35	0.025286499899934527	3677000000.0
36	0.02119864622745808	3677200000.0
37	0.023847313245507602	3677400000.0
38	0.024882987925462962	3677600000.0
39	0.028145363725269393	3677800000.0
40	0.03627956199631105	3678000000.0
41	0.037130279378016516	3678200000.0
42	0.04236383919768917	3678400000.0
43	0.044001306676823844	3678600000.0
44	0.04473369962555438	3678800000.0
45	0.04311104148280865	3679000000.0
46	0.04328260829043505	3679200000.0
47	0.0467692030315141	3679400000.0
48	0.039950715617264224	3679600000.0
49	0.044635471089923676	3679800000.0
50	0.04246773579889786	3680000000.0
51	0.04527964374845502	3680200000.0
52	0.04900459574521332	3680400000.0
53	0.04899388917125407	3680600000.0
54	0.04693293092663436	3680800000.0
55	0.05183651818613809	3681000000.0
56	0.04407840509038456	3681200000.0
57	0.05515063230803066	3681400000.0
58	0.053483884586465406	3681600000.0
59	0.052527550316583904	3681800000.0
60	0.06714994803522797	3682000000.0
61	0.08160225195299259	3682200000.0
62	0.1172956940637183	3682400000.0
63	0.15411829542886765	3682600000.0
64	0.12838543524874912	3682800000.0
65	0.10100055195816851	3683000000.0
66	0.10027389218180273	3683200000.0
67	0.0991147860200577	3683400000.0
68	0.10790037971218057	3683600000.0
69	0.10786382137187603	3683800000.0
70	0.11058035808564534	3684000000.0
71	0.1196088205113808	3684200000.0
72	0.12739129088304427	3684400000.0
73	0.12513954034824895	3684600000.0
74	0.1387896724975465	3684800000.0
75	0.14563260871119177	3685000000.0
76	0.14751409467031595	3685200000.0
77	0.1400997818154484	3685400000.0
78	0.1444719447614862	3685600000.0
79	0.15259875897396588	3685800000.0
80	0.15140789811442842	3686000000.0
81	0.14795897046815965	3686200000.0
82	0.14630444502134568	3686400000.0
83	0.13991441237823657	3686600000.0
84	0.13992277358705368	3686800000.0
85	0.1373237232042771	3687000000.0
86	0.12623491956475044	3687200000.0
87	0.12342862862070446	3687400000.0
88	0.11792663435722787	3687600000.0
89	0.11821525204539345	3687800000.0
90	0.1092796658038721	3688000000.0
91	0.09898905696692552	3688200000.0
92	0.10065531052013758	3688400000.0
93	0.09671393558339697	3688600000.0
94	0.0874368847200769	3688800000.0
95	0.09027086533724296	3689000000.0
96	0.08985648011280174	3689200000.0
97	0.08404552070212863	3689400000.0
98	0.08158795174238628	3689600000.0
99	0.08172532221151374	3689800000.0
100	0.0877745368210984	3690000000.0
101	0.08640927428049265	3690200000.0
102	0.09009553848231949	3690400000.0
103	0.09023279218296808	3690600000.0
104	0.09509732235217369	3690800000.0
105	0.09373566628827099	3691000000.0
106	0.09206292320129544	3691200000.0
