	<n>	f
0	0.012162417313380575	3670000000.0
1	0.011988643515163726	3670200000.0
2	0.00862968650370347	3670400000.0
3	0.008871042066498936	3670600000.0
4	0.007135050556425424	3670800000.0
5	0.013679954321465243	3671000000.0
6	0.010567168560756249	3671200000.0
7	0.010369515243940308	3671400000.0
8	0.009326362968166893	3671600000.0
9	0.01172548109808576	3671800000.0
10	0.005316332940406103	3672000000.0
11	0.011479588065554047	3672200000.0
12	0.013488595713017896	3672400000.0
13	0.012845515576680342	3672600000.0
14	0.008701178711729325	3672800000.0
15	0.011087888916990567	3673000000.0
16	0.008514726356086027	3673200000.0
17	0.00833539005375058	3673400000.0
18	0.011879435481891118	3673600000.0
19	0.007731535164803477	3673800000.0
20	0.012705924471411787	3674000000.0
21	0.0152154550193645	3674200000.0
22	0.01556969290742838	3674400000.0
23	0.010160169433328169	3674600000.0
24	0.01189837034790919	3674800000.0
25	0.007094354698886812	3675000000.0
26	0.011623410575334123	3675200000.0
27	0.011643334663282448	3675400000.0
28	0.006769789046053749	3675600000.0
29	0.006859530931208886	3675800000.0
30	0.014169249707536073	3676000000.0
31	0.00696733575655008	3676200000.0
32	0.014515145865816726	3676400000.0
33	0.010467809599856796	3676600000.0
34	0.009888329318145395	3676800000.0
35	0.006277099968973286	3677000000.0
36	0.009112198588531586	3677200000.0
37	0.006309492124565292	3677400000.0
38	0.0053151057847042075	3677600000.0
39	0.007662335068334002	3677800000.0
40	0.012519549480955804	3678000000.0
41	0.014865425186931782	3678200000.0
42	0.014013987597149181	3678400000.0
43	0.016891169755950446	3678600000.0
44	0.020038794916881878	3678800000.0
45	0.026918905858311238	3679000000.0
46	0.019090110410993642	3679200000.0
47	0.01498416859810032	3679400000.0
48	0.014163212412919826	3679600000.0
49	0.01654835562945793	3679800000.0
50	0.012741507652919683	3680000000.0
51	0.0147877842377695	3680200000.0
52	0.0136820612827989	3680400000.0
53	0.010141723372734154	3680600000.0
54	0.011173564349987133	3680800000.0
55	0.012988805011878244	3681000000.0
56	0.012381486116395609	3681200000.0
57	0.016684914090549202	3681400000.0
58	0.014446915957983973	3681600000.0
59	0.015657401194539945	3681800000.0
60	0.013523063573665632	3682000000.0
61	0.016290059353511015	3682200000.0
62	0.013077751764729346	3682400000.0
63	0.015197783336242675	3682600000.0
64	0.015250317560930654	3682800000.0
65	0.025312687508023998	3683000000.0
66	0.023466253724669983	3683200000.0
67	0.02057157245532151	3683400000.0
68	0.017519193185130826	3683600000.0
69	0.016937262169643807	3683800000.0
70	0.013058537691642605	3684000000.0
71	0.012385129190895754	3684200000.0
72	0.011166671373842368	3684400000.0
73	0.010552432722782012	3684600000.0
74	0.013009850087568284	3684800000.0
75	0.013631776373236412	3685000000.0
76	0.012931830743363692	3685200000.0
77	0.012993961113040048	3685400000.0
78	0.0068865203869588896	3685600000.0
79	0.012508389667635716	3685800000.0
80	0.010581049089792129	3686000000.0
81	0.014027099827156742	3686200000.0
82	0.00970061092969726	3686400000.0
83	0.014103293453952313	3686600000.0
84	0.013580833410539922	3686800000.0
85	0.016708564113601675	3687000000.0
86	0.018407072645304362	3687200000.0
87	0.013631901379775255	3687400000.0
88	0.022243509402780786	3687600000.0
89	0.024338929500314545	3687800000.0
90	0.025717423411865507	3688000000.0
91	0.028163152725140254	3688200000.0
92	0.03008035944252575	3688400000.0
93	0.01911796838350894	3688600000.0
94	0.01837734035065737	3688800000.0
95	0.020423521476169038	3689000000.0
96	0.018725167055844413	3689200000.0
97	0.017707326651530585	3689400000.0
98	0.021971366828947528	3689600000.0
99	0.018016442670872455	3689800000.0
100	0.012859589988591063	3690000000.0
101	0.014593362649445059	3690200000.0
102	0.009671372804329838	3690400000.0
103	0.011638223702557297	3690600000.0
104	0.005751341690763242	3690800000.0
105	0.013494739533367857	3691000000.0
106	0.011080072120194429	3691200000.0
107	0.012421479120693713	3691400000.0
108	0.011595967130172987	3691600000.0
109	0.015239824623307271	3691800000.0
110	0.021267571107959418	3692000000.0
111	0.020764144577520193	3692200000.0
112	0.02497618264537427	3692400000.0
113	0.02733774628497539	3692600000.0
114	0.020034585973775363	3692800000.0
115	0.015722143023526855	3693000000.0
116	0.012895929148369182	3693200000.0
117	0.011626096490408072	3693400000.0
118	0.016650615537577847	3693600000.0
119	0.017404908824450085	3693800000.0
120	0.013739188121464073	3694000000.0
121	0.014720605301782286	3694200000.0
122	0.012202365852860036	3694400000.0
123	0.014827902607513061	3694600000.0
124	0.01389317714377633	3694800000.0
125	0.010533431805331424	3695000000.0
126	0.013402694013052413	3695200000.0
127	0.011590348603819637	3695400000.0
128	0.010048909050617345	3695600000.0
129	0.00998211207358182	3695800000.0
130	0.011899040568706679	3696000000.0
131	0.010468660658364083	3696200000.0
132	0.010010945877388492	3696400000.0
133	0.01502628503989189	3696600000.0
134	0.012021584139755598	3696800000.0
135	0.012630684914224028	3697000000.0
136	0.017829588977014543	3697200000.0
137	0.013107003449727378	3697400000.0
138	0.015555424972988981	3697600000.0
139	0.01746624850249037	3697800000.0
140	0.018934779710881366	3698000000.0
141	0.014342178969385775	3698200000.0
142	0.013133282256075922	3698400000.0
143	0.0198262318657954	3698600000.0
144	0.016978771990662708	3698800000.0
145	0.02020382811991024	3699000000.0
146	0.022870694711243037	3699200000.0
147	0.028572341109633706	3699400000.0
148	0.019333466823228444	3699600000.0
149	0.017440894987153285	3699800000.0
150	0.015639055728028487	3700000000.0
151	0.01570676137829529	3700200000.0
152	0.01458710892719045	3700400000.0
153	0.01374381357511966	3700600000.0
154	0.01611483453712933	3700800000.0
155	0.017941629714515964	3701000000.0
156	0.016502351725564923	3701200000.0
157	0.016627762265714073	3701400000.0
158	0.019539164597306136	3701600000.0
159	0.01399216610042577	3701800000.0
160	0.013312096994044198	3702000000.0
161	0.01623209309071772	3702200000.0
162	0.01736686236838541	3702400000.0
163	0.012562776772904181	3702600000.0
164	0.010456890743279063	3702800000.0
165	0.01351673199140718	3703000000.0
166	0.0203749562244282	3703200000.0
167	0.027450729998434745	3703400000.0
168	0.0335489738888818	3703600000.0
169	0.031923175092160874	3703800000.0
170	0.024959225706033605	3704000000.0
171	0.025181914920318016	3704200000.0
172	0.018007111353025868	3704400000.0
173	0.022612258289381997	3704600000.0
174	0.017248042218041746	3704800000.0
175	0.016253275085227982	3705000000.0
176	0.010887974821577844	3705200000.0
177	0.017936606916764065	3705400000.0
178	0.010071956704982694	3705600000.0
179	0.012988632526605428	3705800000.0
180	0.012358396259948664	3706000000.0
181	0.01841240681785965	3706200000.0
182	0.014895282240161902	3706400000.0
183	0.01426212546510636	3706600000.0
184	0.01860886584788196	3706800000.0
185	0.01484910908218061	3707000000.0
186	0.01295328467200439	3707200000.0
187	0.01044349614729984	3707400000.0
188	0.016010394895921976	3707600000.0
189	0.015223438276678821	3707800000.0
190	0.016922934705324872	3708000000.0
191	0.01765708811844991	3708200000.0
192	0.012336727320311793	3708400000.0
193	0.016053252960129633	3708600000.0
194	0.015021543243770499	3708800000.0
195	0.014335920474201604	3709000000.0
196	0.01807954975239075	3709200000.0
197	0.019877778353176438	3709400000.0
198	0.018191211694034353	3709600000.0
199	0.01303439502576633	3709800000.0
200	0.01795826057086677	3710000000.0
201	0.014136191485790333	3710200000.0
202	0.016901452128209035	3710400000.0
203	0.015008794567104631	3710600000.0
204	0.013461923843131255	3710800000.0
205	0.020175244609553014	3711000000.0
206	0.015960222780503894	3711200000.0
207	0.01808328909152327	3711400000.0
208	0.01711755197375032	3711600000.0
209	0.028031266336919786	3711800000.0
210	0.027867696964036667	3712000000.0
211	0.01934401875680483	3712200000.0
212	0.01908976593415345	3712400000.0
213	0.014194914681635116	3712600000.0
214	0.012804926812716362	3712800000.0
215	0.010610424252213688	3713000000.0
216	0.010687607894809393	3713200000.0
217	0.012053597532134305	3713400000.0
218	0.010801630908205476	3713600000.0
219	0.015914221578993294	3713800000.0
220	0.0143374974261068	3714000000.0
221	0.009282827943613946	3714200000.0
222	0.010639460699720634	3714400000.0
223	0.014585354744100833	3714600000.0
224	0.012076561007193837	3714800000.0
225	0.011664573320032151	3715000000.0
226	0.01084471455242165	3715200000.0
227	0.014730345041941052	3715400000.0
228	0.009558348173122356	3715600000.0
229	0.011744970886057277	3715800000.0
230	0.011204437977075361	3716000000.0
